과정ID,회차,기관ID,과정명,훈련시작일,훈련종료일,모집정원,수강신청인원,실제수강인원,수료인원,총훈련비,취업률_3개월,취업인원_3개월,취업률_6개월,취업인원_6개월,미가입_취업률_6개월,미가입_취업인원_6개월,연도,만족도,주소,NCS여부,총훈련일수,총훈련시간,수료율,수강신청률,일 평균 훈련시간,취업당 훈련비,수도권여부,취업률
AIG20230000412679,1,3039062570000,AWS클라우드 활용 지능형 웹서비스 풀스택개발,2023-10-19,2024-04-09,30,24,21.0,13,8150220.0,25.0,3.0,50.0,6.0,0.0,0,2023,786,인천광역시 남동구 인주대로 593 (구월동),0,119,860,61.9,80.0,7.23,1358370.0,1,46.15
AIG20220000409355,8,2001711759700,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,2023-10-19,2024-04-15,30,21,20.0,18,9173730.0,5.9,1.0,23.5,4.0,5.9,1,2023,877,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,121,968,90.0,70.0,8.0,1834746.0,1,27.78
AIG20230000412578,4,2001003206000,"Public Cloud 활용 자바(JAVA) 웹 애플리케이션(Spring, Docker) 개발자 양성과정",2023-10-23,2024-05-16,30,14,13.0,12,10235160.0,8.3,1.0,58.3,7.0,8.3,1,2023,804,서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리),0,135,1080,92.31,46.67,8.0,1279395.0,1,66.67
AIG20220000366893,10,1995012357200,웹개발자 입문 과정,2023-10-23,2024-04-15,30,26,24.0,20,13068000.0,16.7,3.0,22.2,4.0,0.0,0,2023,806,경상북도 포항시 남구 지곡로 120,0,144,720,83.33,86.67,5.0,3267000.0,0,20.0
AIG20220000366827,5,1298554560000,JAVA와 AI/RPA/빅데이터를 활용한 E-커머스개발자 양성 취업과정,2023-10-24,2024-04-18,30,18,13.0,11,9097920.0,18.2,2.0,72.7,8.0,18.2,2,2023,846,경기도 성남시 중원구 성남대로 1133 (성남동),0,120,960,84.62,60.0,8.0,909792.0,1,90.91
AIG20220000366787,8,1018650485000,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,2023-10-24,2024-04-25,30,30,26.0,24,9097920.0,27.8,5.0,38.9,7.0,5.6,1,2023,895,서울특별시 종로구 종로12길 15 (관철동 종로코아),0,120,960,92.31,100.0,8.0,1137240.0,1,33.33
AIG20230000455599,1,2007028170600,AWS 클라우드 기반 자바 스프링 백엔드 개발자,2023-10-25,2024-04-19,30,13,11.0,11,9097920.0,45.5,5.0,54.5,6.0,9.1,1,2023,971,부산광역시 부산진구 동천로 109,0,120,960,100.0,43.33,8.0,1299702.86,0,63.64
AIG20230000412757,2,1995022990800,ITS(지능형교통체계)를 반영한 빅데이터 활용 풀스택 전문가 양성,2023-10-25,2024-04-17,30,25,22.0,13,9003150.0,41.7,5.0,83.3,10.0,0.0,0,2023,773,서울특별시 강서구 화곡로 149,0,119,950,59.09,83.33,7.98,900315.0,1,76.92
AIG20220000409420,3,1198620319000,빅데이터 분석 서비스 구현을 위한 JAVA/Python 풀스택 전문가 양성 과정,2023-10-26,2024-04-18,30,15,14.0,11,9147840.0,63.6,7.0,72.7,8.0,9.1,1,2023,829,서울특별시 금천구 가산디지털2로 101,0,120,960,78.57,50.0,8.0,1016426.67,1,81.82
AIG20210000328802,7,2001711759700,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,2023-10-26,2024-04-25,30,19,19.0,17,9173730.0,23.5,4.0,47.1,8.0,5.9,1,2023,875,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,121,968,89.47,63.33,8.0,1019303.33,1,52.94
AIG20210000328550,6,1198620319000,빅데이터기반 인공지능 융합 서비스 개발자,2023-10-26,2024-04-18,30,12,11.0,8,9147840.0,33.3,2.0,33.3,2.0,0.0,0,2023,809,서울특별시 금천구 가산디지털2로 101,0,120,960,72.73,40.0,8.0,4573920.0,1,25.0
AIG20230000455683,1,2005019365202,유니티 기반 디지털트윈 실무인재 양성 과정,2023-10-30,2024-04-25,30,24,24.0,16,9097920.0,7.7,1.0,15.4,2.0,0.0,0,2023,352,경기도 수원시 장안구 서부로 2066,0,120,960,66.67,80.0,8.0,4548960.0,1,12.5
AIG20230000455666,1,201801204,데이터 분석 기반 인공지능 시스템 개발자 양성 과정,2023-10-30,2024-04-11,30,22,19.0,10,8576100.0,22.2,2.0,55.6,5.0,22.2,2,2023,795,서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩),0,113,900,52.63,73.33,7.96,1225157.14,1,70.0
AIG20230000455635,1,1998182129700,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,2023-10-30,2024-04-25,30,34,21.0,20,17424000.0,16.7,3.0,33.3,6.0,0.0,0,2023,877,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,95.24,113.33,8.0,2904000.0,1,30.0
AIG20230000455635,2,1998182129700,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,2023-10-30,2024-04-22,30,33,28.0,23,17424000.0,14.3,3.0,42.9,9.0,0.0,0,2023,877,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,82.14,110.0,8.0,1936000.0,1,39.13
AIG20220000409200,3,201801204,"자바(JAVA),스프링 기반 스마트 경영관리 웹솔루션 개발자 과정(SCM,APS,MES)",2023-10-30,2024-04-26,30,33,27.0,18,9003150.0,31.3,5.0,50.0,8.0,37.5,6,2023,849,서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩),0,120,950,66.67,110.0,7.92,643082.14,1,77.78
AIG20220000366896,13,9911000019000,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",2023-10-31,2024-04-26,30,15,12.0,9,9192690.0,25.0,2.0,37.5,3.0,0.0,0,2023,833,서울특별시 강남구 역삼동 테헤란로5길 24,0,122,970,75.0,50.0,7.95,3064230.0,1,33.33
AIG20220000366703,5,2000072695300,기업주도형 드론을 활용한 임베디드 융합 개발 전문가 양성과정,2023-10-31,2024-05-03,30,26,18.0,12,9477000.0,10.0,1.0,40.0,4.0,20.0,2,2023,907,대전광역시 중구 중앙로121번길 20 (선화동 방산빌딩),0,127,1000,66.67,86.67,7.87,1579500.0,0,50.0
AIG20230000412804,2,1995025438100,인공지능 기반 서비스플랫폼 개발자,2023-11-01,2024-05-24,30,26,21.0,18,16335000.0,88.2,15.0,94.1,16.0,0.0,0,2023,904,광주광역시 광산구 소촌로152번길 37 (소촌동),0,137,900,85.71,86.67,6.57,1020937.5,0,88.89
AIG20230000455741,1,1995019270341,Cisco VirtuNet Cloud 통합 구현,2023-11-07,2024-05-02,30,35,29.0,26,17424000.0,42.3,11.0,57.7,15.0,7.7,2,2023,906,서울특별시 강남구 테헤란로69길 5 (삼성동),0,120,960,89.66,116.67,8.0,1024941.18,1,65.38
AIG20220000412369,3,202001423,[현대건설] Smart City,2023-11-13,2024-04-05,30,27,26.0,23,12705000.0,40.9,9.0,59.1,13.0,4.5,1,2023,869,서울특별시 중구 세종대로 39,0,94,700,88.46,90.0,7.45,907500.0,1,60.87
AIG20230000455759,1,1238543274000,자바 풀스택개발자(React.js+Springboot+엘라스틱 서치)취업과정,2023-11-14,2024-05-08,30,16,14.0,8,9097920.0,12.5,1.0,37.5,3.0,12.5,1,2023,762,서울특별시 종로구 인사동길 12,0,120,960,57.14,53.33,8.0,2274480.0,1,50.0
AIG20230000455635,3,1998182129700,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,2023-11-14,2024-05-09,30,36,27.0,23,17424000.0,42.1,8.0,57.9,11.0,0.0,0,2023,877,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,85.19,120.0,8.0,1584000.0,1,47.83
AIG20230000412897,5,202201964,(네이버클라우드) 클라우드 네이티브 기반 웹 풀스택 개발자 과정,2023-11-14,2024-05-23,30,25,24.0,21,18730800.0,21.1,4.0,47.4,9.0,0.0,0,2023,809,"경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리)",0,129,1032,87.5,83.33,8.0,2081200.0,1,42.86
AIG20230000412712,3,1010935692000,콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,2023-11-14,2024-05-08,30,16,14.0,10,9097920.0,55.6,5.0,66.7,6.0,0.0,0,2023,850,서울특별시 강남구 테헤란로 124 (역삼동 삼원타워),0,120,960,71.43,53.33,8.0,1516320.0,1,60.0
AIG20220000409355,9,2001711759700,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,2023-11-14,2024-05-09,30,18,17.0,16,9173730.0,13.3,2.0,33.3,5.0,20.0,3,2023,877,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,121,968,94.12,60.0,8.0,1146716.25,1,50.0
AIG20230000412581,2,1238620924000,(실무 프로젝트기반) 자바 풀스택 개발자(React.js와 Springboot활용),2023-11-15,2024-05-30,30,36,30.0,25,10045620.0,12.0,3.0,32.0,8.0,4.0,1,2023,946,서울특별시 서대문구 연세로 8-1 (창천동 VERTIGO),0,133,1060,83.33,120.0,7.97,1116180.0,1,36.0
AIG20230000455460,2,1998498932804,(생성형AI활용)Springboot 기반 웹개발과 Flutter 기반 앱개발 실무양성 심화과정,2023-11-20,2024-01-23,30,21,18.0,16,5103000.0,56.3,9.0,87.5,14.0,0.0,0,2023,972,부산광역시 부산진구 중앙대로 688,0,45,350,88.89,70.0,7.78,364500.0,0,87.5
AIG20230000412885,2,202001423,[우리FIS 아카데미] 클라우드 엔지니어링,2023-11-20,2024-05-14,30,31,26.0,22,17424000.0,31.6,6.0,68.4,13.0,0.0,0,2023,919,서울특별시 중구 세종대로 39,0,120,960,84.62,103.33,8.0,1340307.69,1,59.09
AIG20230000412866,4,2005071629601,"풀스택 프레임워크(자바,스프링)기반 데이터 융합SW개발자 과정",2023-11-20,2024-05-16,30,18,15.0,15,9097920.0,28.6,4.0,42.9,6.0,14.3,2,2023,908,서울특별시 관악구 봉천동 남부순환로 1820(에그엘로우),0,121,960,100.0,60.0,7.93,1137240.0,1,53.33
AIG20220000409390,2,2001036031102,지능형 블록체인 웹 개발자 양성과정,2023-11-20,2024-07-18,30,30,24.0,24,6254820.0,68.2,15.0,86.4,19.0,4.5,1,2023,877,충청남도 천안시 동남구 문암로 76,0,132,660,100.0,100.0,5.0,312741.0,0,83.33
AIG20220000366816,4,2149093598000,빅데이터 분석&추천시스템 개발자 양성과정,2023-11-20,2024-07-11,30,24,20.0,16,10291320.0,21.4,3.0,57.1,8.0,7.1,1,2023,915,서울특별시 강남구 강남대로78길 8 (역삼동),0,158,1080,80.0,80.0,6.84,1143480.0,1,56.25
AIG20230000455640,1,1998059270700,클라우드 데브옵스 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,2023-11-21,2024-05-16,30,35,30.0,28,9097920.0,25.9,7.0,48.1,13.0,11.1,3,2023,913,서울특별시 강남구 테헤란로7길 7,0,120,960,93.33,116.67,8.0,568620.0,1,57.14
AIG20230000412904,5,8158800171000,(핀테크) Spring 기반 핀테크 개발자 양성과정,2023-11-21,2024-06-03,30,28,27.0,25,9126350.0,54.2,13.0,79.2,19.0,0.0,0,2023,891,서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩),0,121,963,92.59,93.33,7.96,480334.21,1,76.0
AIG20220000409213,7,1998059270701,자바(JAVA)기반 풀스택 개발자 취업과정,2023-11-21,2024-05-30,30,30,28.0,26,9856080.0,34.8,8.0,65.2,15.0,4.3,1,2023,886,서울특별시 마포구 신촌로 176 (대흥동),0,130,1040,92.86,100.0,8.0,616005.0,1,61.54
AIG20230000455602,1,201800886,클라우드기반 AI 대화형 서비스 웹개발자 양성,2023-11-22,2024-06-05,30,25,22.0,17,10007710.0,73.3,11.0,80.0,12.0,6.7,1,2023,942,서울특별시 마포구 백범로 23 (신수동 거구장),0,132,1056,77.27,83.33,8.0,769823.85,1,76.47
AIG20230000455601,1,2007028170600,프로젝트 기반 자바 스프링 풀스택 개발자,2023-11-22,2024-05-20,30,14,13.0,10,9097920.0,40.0,4.0,40.0,4.0,10.0,1,2023,987,부산광역시 부산진구 동천로 109,0,120,960,76.92,46.67,8.0,1819584.0,0,50.0
AIG20230000412736,2,1998498932804,"(기업연계프로젝트형)메타버스 콘텐츠(Unity기반 실감형, VR/AR/XR)제작자 양성",2023-11-22,2024-05-27,30,24,16.0,15,9477000.0,50.0,7.0,78.6,11.0,0.0,0,2023,941,부산광역시 부산진구 중앙대로 688,0,125,1000,93.75,80.0,8.0,861545.45,0,73.33
AIG20230000455530,2,1238543274000,(K-디지털트레이닝) 인공지능(AI-X) 프로젝트 부트캠프,2023-11-23,2024-01-18,30,34,30.0,29,4694760.0,37.9,11.0,75.9,22.0,0.0,0,2023,900,서울특별시 종로구 인사동길 12,0,41,322,96.67,113.33,7.85,213398.18,1,75.86
AIG20220000409253,5,1019072981000,"AWS클라우드기반 CS개발자(자바,파이썬,C언어)양성",2023-11-23,2024-05-17,30,16,16.0,16,9003150.0,25.0,4.0,75.0,12.0,6.3,1,2023,870,경기도 수원시 팔달구 덕영대로 899 (매산로1가 세진브론즈빌),0,119,950,100.0,53.33,7.98,692550.0,1,81.25
AIG20230000455628,1,1218624448000,(K 디지털) 빅데이터기반 데이터사이언티스트 양성과정,2023-11-24,2024-05-22,30,25,23.0,19,9097920.0,26.3,5.0,52.6,10.0,5.3,1,2023,835,인천광역시 미추홀구 학익동 매소홀로488번길 6-32,0,120,960,82.61,83.33,8.0,827083.64,1,57.89
AIG20230000455769,1,202302675,미래자동차 모델기반 S/W 캠프,2023-11-27,2024-02-29,30,36,28.0,27,4776400.0,60.0,12.0,95.0,19.0,0.0,0,2023,854,인천광역시 연수구 송도동 아카데미로 119(인천대학교),0,63,504,96.43,120.0,8.0,251389.47,1,70.37
AIG20220000366858,4,1998498932804,자바&Springboot 크로스 플랫폼(풀스택)융합 응용SW개발자 양성과정,2023-11-27,2024-05-24,30,33,27.0,25,9003150.0,18.2,4.0,59.1,13.0,4.5,1,2023,941,부산광역시 부산진구 중앙대로 688,0,120,950,92.59,110.0,7.92,643082.14,0,56.0
AIG20230000412857,4,2001711759700,빅데이터를 활용한 오라클 데이터 전문가 양성과정,2023-11-28,2024-05-01,30,32,28.0,28,7657410.0,90.5,19.0,90.5,19.0,0.0,0,2023,947,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,101,808,100.0,106.67,8.0,403021.58,1,67.86
AIG20220000366843,8,201800007,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,2023-11-28,2024-06-05,30,26,20.0,18,9097920.0,5.6,1.0,61.1,11.0,11.1,2,2023,876,서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩),0,120,960,90.0,86.67,8.0,699840.0,1,72.22
AIG20230000455715,1,201801390,빅데이터 활용 실무 프로젝트 기반 JAVA 풀스택 개발자 양성과정,2023-11-30,2024-05-28,30,23,20.0,13,9097920.0,33.3,4.0,83.3,10.0,0.0,0,2023,774,서울특별시 관악구 신림동 남부순환로 1633,0,121,960,65.0,76.67,7.93,909792.0,1,76.92
AIG20230000412607,2,2007059543000,(기업연계형) AI를 이용한 스마트플랫폼 개발자 양성과정,2023-12-01,2024-07-10,30,20,15.0,10,11372400.0,50.0,5.0,90.0,9.0,10.0,1,2023,719,서울특별시 강동구 천호대로157길 14,0,150,1200,66.67,66.67,8.0,1137240.0,1,100.0
AIG20220000409402,4,2006035828101,AWS 프론트엔드 풀스택 웹서비스개발(데이터분석 플랫폼),2023-12-01,2024-05-10,30,13,11.0,8,8150220.0,12.5,1.0,50.0,4.0,0.0,0,2023,931,"서울특별시 종로구 우정국로2길 37(관철동, 청문학원)",0,108,860,72.73,43.33,7.96,2037555.0,1,50.0
AIG20230000412794,2,1995019323901,언리얼5를 이용한 미디어엔터테이먼트 콘텐츠 전문가 양성과정,2023-12-05,2024-06-13,30,36,30.0,24,18730800.0,26.3,5.0,47.4,9.0,0.0,0,2023,625,서울특별시 마포구 성암로 267 (상암동 (주)문화방송),0,129,1032,80.0,120.0,8.0,2081200.0,1,37.5
AIG20220000409355,10,2001711759700,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,2023-12-05,2024-06-07,30,17,17.0,15,9173730.0,38.5,5.0,53.8,7.0,0.0,0,2023,877,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,121,968,88.24,56.67,8.0,1310532.86,1,46.67
AIG20230000455718,1,202204164,[스마트훈련] IT 스타트업 실무형 백엔드 개발 부트캠프,2023-12-07,2024-06-04,30,32,29.0,20,17424000.0,15.4,2.0,46.2,6.0,7.7,1,2023,872,서울특별시 서초구 강남대로99길 45,0,120,960,68.97,106.67,8.0,2489142.86,1,35.0
AIG20220000409357,8,1238543274000,React.js와 Springboot를 활용한 자바 풀스택 개발자,2023-12-11,2024-06-01,30,19,15.0,11,8529300.0,9.1,1.0,63.6,7.0,0.0,0,2023,902,서울특별시 종로구 인사동길 12,0,113,900,73.33,63.33,7.96,1218471.43,1,63.64
AIG20230000455585,1,1998498932830,[스타트업]현장실무 클라우드를 활용한 자바 스프링프레임워크 개발자과정,2023-12-12,2024-06-18,30,15,9.0,7,9477000.0,60.0,3.0,60.0,3.0,0.0,0,2023,786,서울특별시 강남구 강남대로 428 (역삼동 만이빌딩),0,125,1000,77.78,50.0,8.0,3159000.0,1,42.86
AIG20230000455736,2,1998470867400,KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성,2023-12-18,2024-08-30,30,31,28.0,25,9097920.0,11.1,1.0,55.6,5.0,0.0,0,2023,856,서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망),0,130,960,89.29,103.33,7.38,1819584.0,1,20.0
AIG20230000455635,4,1998182129700,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,2023-12-18,2024-06-14,30,38,30.0,29,17424000.0,3.7,1.0,29.6,8.0,7.4,2,2023,877,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,96.67,126.67,8.0,1742400.0,1,34.48
AIG20230000412892,2,202001423,[CJ올리브네트웍스] 클라우드 웨이브(Cloud Wave),2023-12-18,2024-02-29,30,35,30.0,28,7260000.0,0.0,0.0,45.5,5.0,9.1,1,2023,931,서울특별시 중구 세종대로 39,0,50,400,93.33,116.67,8.0,1210000.0,1,21.43
AIG20230000412600,2,2208865930000,자바 풀스텍 웹개발자 과정(AWS클라우드 활용),2023-12-18,2024-06-12,30,20,17.0,10,9097920.0,20.0,2.0,30.0,3.0,10.0,1,2023,951,서울특별시 강남구 테헤란로1길 10,0,120,960,58.82,66.67,8.0,2274480.0,1,40.0
AIG20220000366880,5,2000075411100,멀티 플랫폼 메타버스 게임 개발자 부트캠프,2023-12-18,2024-08-30,30,36,28.0,24,12964530.0,17.6,3.0,41.2,7.0,0.0,0,2023,914,서울특별시 강동구 천호동 올림픽로 651(예경빌딩),0,171,1368,85.71,120.0,8.0,1852075.71,1,29.17
AIG20220000366681,3,1999073818800,"API,크롤러 활용 빅데이터 시각화 웹 서비스 개발자 양성과정",2023-12-18,2024-06-14,30,19,13.0,11,9097920.0,33.3,3.0,66.7,6.0,0.0,0,2023,944,울산광역시 남구 신정동 삼산로35번길 19,0,120,960,84.62,63.33,8.0,1516320.0,0,54.55
AIG20230000412897,6,202201964,(네이버클라우드) 클라우드 네이티브 기반 웹 풀스택 개발자 과정,2023-12-19,2024-06-27,30,36,27.0,24,18730800.0,27.3,6.0,36.4,8.0,0.0,0,2023,809,"경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리)",0,129,1032,88.89,120.0,8.0,2341350.0,1,33.33
AIG20220000409420,4,1198620319000,빅데이터 분석 서비스 구현을 위한 JAVA/Python 풀스택 전문가 양성 과정,2023-12-19,2024-06-18,30,17,13.0,11,9147840.0,45.5,5.0,63.6,7.0,0.0,0,2023,829,서울특별시 금천구 가산디지털2로 101,0,120,960,84.62,56.67,8.0,1306834.29,1,63.64
AIG20230000455576,1,2007050814600,"클라우드기반 AI Automation 스마트관리시스템(물류관리,생산관리)자바 백엔드개발",2023-12-20,2024-06-20,30,11,10.0,8,9097920.0,85.7,6.0,85.7,6.0,14.3,1,2023,927,서울특별시 노원구 상계로 64 (상계동 화랑빌딩),0,121,960,80.0,36.67,7.93,1299702.86,1,87.5
AIG20230000412678,2,201703555,JAVA와 Python을 활용한 RPA & LowCode 웹기반 빅데이터분석 전문가 양성,2023-12-20,2024-06-25,30,19,14.0,9,9477000.0,85.7,6.0,85.7,6.0,14.3,1,2023,820,서울특별시 종로구 종로2가 종로 69(서울 YMCA),0,125,1000,64.29,63.33,8.0,1353857.14,1,77.78
AIG20230000455630,1,1088207211001,[부트캠프]AI 인공지능 웹서비스 풀스택 개발자(AICC딥러닝),2023-12-21,2024-06-26,30,33,20.0,19,12210000.0,26.7,4.0,40.0,6.0,0.0,0,2023,815,서울특별시 금천구 가산동 가산디지털2로 144,0,125,1000,95.0,110.0,8.0,2035000.0,1,31.58
AIG20230000412753,2,1998498932804,"(롯데)기업맞춤형 프로젝트 기반 백엔드 자바, 스프링 웹 SW개발자 양성과정",2023-12-26,2024-06-27,30,27,18.0,13,9477000.0,54.5,6.0,72.7,8.0,0.0,0,2023,923,부산광역시 부산진구 중앙대로 688,0,125,1000,72.22,90.0,8.0,1184625.0,0,61.54
AIG20230000412753,3,1998498932804,"(롯데)기업맞춤형 프로젝트 기반 백엔드 자바, 스프링 웹 SW개발자 양성과정",2023-12-26,2024-06-27,30,22,16.0,11,9477000.0,27.3,3.0,54.5,6.0,0.0,0,2023,923,부산광역시 부산진구 중앙대로 688,0,125,1000,68.75,73.33,8.0,1579500.0,0,54.55
AIG20230000412641,2,1999098928801,데이터 분석 기반 디지털 마케팅,2023-12-26,2024-03-29,30,34,30.0,24,9075000.0,10.5,2.0,47.4,9.0,0.0,0,2023,808,서울특별시 영등포구 양산로 53 (양평동3가 월드메르디앙비즈센터),0,63,500,80.0,113.33,7.94,1008333.33,1,37.5
AIG20220000366893,11,1995012357200,웹개발자 입문 과정,2023-12-26,2024-06-21,30,30,18.0,10,13068000.0,11.1,1.0,33.3,3.0,0.0,0,2023,806,경상북도 포항시 남구 지곡로 120,0,144,720,55.56,100.0,5.0,4356000.0,0,30.0
AIG20220000366697,8,2001003206000,자바(Java)기반 컨테이너 애플리케이션 가상화를 통한 Cloud Office 구축 프로젝트 과정,2023-12-26,2024-07-01,30,16,14.0,14,9477000.0,16.7,2.0,16.7,2.0,8.3,1,2023,892,서울특별시 종로구 율곡로10길 105 (봉익동 디아망 쥬얼리),0,125,1000,100.0,53.33,8.0,3159000.0,1,21.43
AIG20220000366679,5,1998498932825,Open API를 활용한 자바(JAVA)기반 챗봇 웹개발자(CI/CD) 양성과정,2023-12-26,2024-06-28,30,13,10.0,10,9552810.0,14.3,1.0,85.7,6.0,0.0,0,2023,907,서울특별시 노원구 상계로3길 21 (상계동 화일빌딩),0,126,1008,100.0,43.33,8.0,1592135.0,1,60.0
AIG20230000455758,1,9915000043800,"프로젝트기반 풀스택 개발자 양성 과정(Java,Node,React,Vue)",2023-12-27,2024-06-27,30,18,16.0,12,9097920.0,30.0,3.0,40.0,4.0,20.0,2,2023,887,경기도 하남시 미사강변동로 85 (망월동 힐스테이트 에코 미사),0,120,960,75.0,60.0,8.0,1516320.0,1,50.0
AIG20230000455741,2,1995019270341,Cisco VirtuNet Cloud 통합 구현,2023-12-27,2024-06-27,30,28,24.0,21,17424000.0,50.0,10.0,60.0,12.0,0.0,0,2023,906,서울특별시 강남구 테헤란로69길 5 (삼성동),0,120,960,87.5,93.33,8.0,1452000.0,1,57.14
AIG20230000455722,1,1238543274000,"[실무프로젝트]자바 웹개발자(React, Springboot, intelliJ, AWS)",2023-12-27,2024-06-19,30,20,17.0,15,8908380.0,6.7,1.0,60.0,9.0,6.7,1,2023,802,서울특별시 종로구 인사동길 12,0,118,940,88.24,66.67,7.97,890838.0,1,66.67
AIG20230000455602,2,201800886,클라우드기반 AI 대화형 서비스 웹개발자 양성,2023-12-27,2024-07-09,30,30,27.0,22,10007710.0,47.1,8.0,64.7,11.0,0.0,0,2023,942,서울특별시 마포구 백범로 23 (신수동 거구장),0,132,1056,81.48,100.0,8.0,909791.82,1,50.0
AIG20230000412687,3,1309220578000,클라우드(AWS) 환경에서 개발하는 풀스택(프론트엔드&백엔드) 자바(JAVA)웹&앱,2023-12-27,2024-08-05,30,26,24.0,21,11391350.0,10.0,2.0,30.0,6.0,0.0,0,2023,736,서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩),0,151,1202,87.5,86.67,7.96,1898558.33,1,28.57
AIG20220000409426,2,1995019323901,한류 IP를 활용한 메타버스플랫폼 서비스 개발자 양성과정,2023-12-27,2024-07-02,30,16,13.0,13,18440400.0,25.0,2.0,25.0,2.0,0.0,0,2023,928,서울특별시 마포구 성암로 267 (상암동 (주)문화방송),0,127,1016,100.0,53.33,8.0,9220200.0,1,15.38
AIG20220000409355,11,2001711759700,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,2023-12-27,2024-06-24,30,17,12.0,12,9173730.0,27.3,3.0,63.6,7.0,9.1,1,2023,877,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,121,968,100.0,56.67,8.0,1146716.25,1,66.67
AIG20220000366854,18,1998182129700,빅데이터 기반 지능형SW 및 MLOps 개발자 양성과정,2023-12-27,2024-06-24,30,30,25.0,19,9147840.0,16.7,3.0,38.9,7.0,16.7,3,2023,759,서울특별시 서초구 효령로 335 (서초동 대호프레조빌),0,120,960,76.0,100.0,8.0,914784.0,1,52.63
AIG20230000455752,2,202001423,[현대자동차] 소프티어 부트캠프,2023-12-28,2024-02-29,30,36,26.0,24,6425100.0,17.4,4.0,56.5,13.0,0.0,0,2023,933,서울특별시 중구 세종대로 39,0,43,354,92.31,120.0,8.23,494238.46,1,54.17
AIG20230000455752,1,202001423,[현대자동차] 소프티어 부트캠프,2023-12-28,2024-02-29,30,44,28.0,26,6425100.0,15.4,4.0,53.8,14.0,0.0,0,2023,933,서울특별시 중구 세종대로 39,0,43,354,92.86,146.67,8.23,458935.71,1,53.85
AIG20230000455718,2,202204164,[스마트훈련] IT 스타트업 실무형 백엔드 개발 부트캠프,2023-12-28,2024-06-25,30,32,29.0,21,17424000.0,35.7,5.0,35.7,5.0,0.0,0,2023,872,서울특별시 서초구 강남대로99길 45,0,120,960,72.41,106.67,8.0,3484800.0,1,23.81
AIG20230000455615,1,2209500629000,클라우드 데브옵스 프론트엔드&백엔드 자바(JAVA) 풀스택 개발자 취업캠프,2023-12-28,2024-06-25,30,24,24.0,21,9097920.0,21.1,4.0,47.4,9.0,10.5,2,2023,922,서울특별시 마포구 신촌로 176 (대흥동),0,120,960,87.5,80.0,8.0,827083.64,1,52.38
AIG20230000455602,4,201800886,클라우드기반 AI 대화형 서비스 웹개발자 양성,2023-12-28,2024-07-10,30,26,22.0,17,10007710.0,33.3,4.0,75.0,9.0,0.0,0,2023,942,서울특별시 마포구 백범로 23 (신수동 거구장),0,132,1056,77.27,86.67,8.0,1111967.78,1,52.94
AIG20230000412857,5,2001711759700,빅데이터를 활용한 오라클 데이터 전문가 양성과정,2023-12-28,2024-05-31,30,21,20.0,18,7657410.0,61.1,11.0,77.8,14.0,0.0,0,2023,947,"서울특별시 강남구 역삼로 120(역삼동, 성보역삼빌딩)",0,101,808,90.0,70.0,8.0,546957.86,1,77.78
